file_name,audio_data,sample_rate,label,breed,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_0_max,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_0_min,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min
Koyun\koyun_40.wav,"[ 0.         -0.07495117 -0.07495117 ... -0.00527954 -0.00527954
 -0.00527954]",21276,baby sheep,,1.4790895,-0.70388955,-0.07094531,0.50801,0.26998675,-0.34618124,-0.73635817,0.37082744,0.3732988,0.7402728,0.59904915,-0.0007961807,0.24806935,0.24895385,0.2496038,1.1464571,0.75604826,-0.51573646,-0.26972795,0.7965342,0.21868867,-1.0299686,0.44052413,-0.54753053,-0.9857153,-1.2622472,0.89757663,-0.032187704,0.24964596,0.6305455,0.753636,-0.846498,-1.2574464,0.38403386,-0.07212421,0.44630083,0.3510939,-0.80289173,-0.44875357,0.18312207,0.052035857,-0.19260247,0.94502366,0.5745722,-0.39760858,-0.73825276,0.33889502,0.8147811,0.8701295,1.6863511,0.38392827,1.2013389
Kurbaga\kurbaga_3.wav,"[-0.00209869  0.0020525   0.0029003  ...  0.00018792 -0.00219089
  0.00221958]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Inek\inek_56.wav,"[ 0.0000000e+00 -9.1552734e-05 -1.5258789e-04 ...  3.0517578e-05
  3.0517578e-05  3.0517578e-05]",11025,cow,,0.61419994,-0.64577633,0.18359691,-0.39530805,0.7309873,0.25916913,0.35062826,-0.08755243,0.10446173,-0.15289678,0.026434667,-0.10166537,-0.20625342,2.5867395,0.5915523,0.7168564,-0.9448605,-0.0048651583,-1.4392234,-1.0447562,-1.5974354,-1.3008368,-1.6364789,-1.4769074,-0.8661018,-0.9486488,0.88420624,0.2237424,-0.35718223,-1.2225709,0.7270329,-0.20178556,-0.10230071,-0.8374228,-0.5186237,-0.91186005,-0.7458533,-1.0782313,-1.0603614,-1.2638254,0.052035857,-0.14832248,0.057263352,1.4371749,1.1919264,0.9894421,0.58226293,0.64816916,0.8912099,0.9708513,0.12549636,-0.089716844
Tavuk\tavuk_18.wav,"[-0.0045222  -0.00811622 -0.00334988 ...  0.00045093  0.0002166
 -0.00147593]",22050,chicken,,0.6086058,-0.6047772,0.40977883,-0.1471813,-0.26602605,-0.07830629,0.13560489,-0.7664885,-0.060592722,0.23003191,0.6137311,1.139105,0.6684116,2.8080266,0.8742411,-0.08798738,-0.9946009,1.6289911,-0.8614283,-1.3657063,1.3485439,-0.7663408,-0.163071,0.3402713,1.5024483,-0.0088550355,0.88420624,-0.047039714,-0.35718223,-0.11772419,0.24048378,-0.48969096,-0.32057968,-1.3000801,-1.1560186,0.18176411,0.84023005,1.6625686,0.80228925,-1.6468349,0.052035857,0.15022792,0.26590303,-1.6281292,-0.13332932,0.3850279,-2.0123127,0.29904294,0.27182734,0.6864569,1.5759126,1.6891772
Esek\esek_2.wav,"[-0.00859328  0.00185054 -0.00516133 ... -0.00234716 -0.00142726
  0.00028386]",8000,donkey,,1.3308985,-1.1001909,0.58295095,-0.29667822,0.144981,0.19385104,0.20465285,-0.013326143,0.039038975,-0.42934617,-0.23085096,-0.103602186,0.023897257,1.555222,-0.99835396,-0.5667873,-1.1666847,-0.08603623,-1.1249334,-1.1410121,-0.63554287,-0.61189055,-0.4841278,0.1923638,-0.6315948,-0.86967087,0.88420624,-1.0282738,-0.35718223,-1.0951433,-0.37021896,0.4797996,0.19052798,0.84307534,-1.1368895,-0.34320694,0.3914981,-1.056116,0.1345621,-0.6195551,-0.3300469,0.45336965,-0.032802198,-0.8096505,0.88283396,0.95762277,0.6267016,-0.47759464,-0.8847195,-0.90091413,-0.288436,0.51149786
Kopek-Part1\dog_24.wav,"[ 0.00305176 -0.0043335  -0.00204468 ... -0.0010376  -0.0010376
  0.00064087]",16000,dog,,-0.29619688,-0.32129404,0.27693444,-0.31159717,0.65308684,0.99020976,1.213979,1.5899316,2.9623446,2.4687972,1.0067638,0.40245533,-0.37159225,0.48746353,-0.6924661,1.9051718,0.69962907,0.96122736,-0.6767705,-0.34227583,-0.4948377,1.2777616,1.4338114,0.38228628,-0.006357129,1.358559,0.9339127,-0.5490113,1.2447953,-0.33491263,0.67507404,0.58551806,2.091824,1.43934,2.8072166,2.574563,0.30445254,0.8005169,0.28735194,0.2758612,0.0640852,-0.5568487,-1.1309143,-0.07114206,0.97540855,0.9673183,1.9374617,1.6990746,0.20146476,-0.48502648,0.29994723,-0.79036707
songs\bird_eurasian_oystercatcher_76241.flac,"[ 0.0000000e+00 -3.0517578e-05  0.0000000e+00 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",44100,bird,eurasian_oystercatcher,-1.0712496,-1.0496843,-0.71209025,-0.8961954,1.471702,1.233965,0.21814132,-0.2173601,0.005147679,-0.7585579,-0.32315537,0.34683186,1.105707,-0.72729844,-1.4598169,1.0447822,-0.6090011,0.5050882,-0.6760792,-0.3064651,-0.6905895,0.07393734,0.08972994,0.54232293,0.8260154,0.5353476,-1.2725805,-1.8440518,-0.35718223,-0.8744385,1.9839717,0.6016063,-0.24816333,-0.1456174,-0.19510002,-0.16991004,0.41030005,0.038546506,1.074889,-0.14891028,-0.25918147,-1.2984232,-0.3904192,1.4192989,1.3892194,0.32001957,0.1975751,-0.23442724,-0.34815097,-0.66887724,-1.4303735,0.025249418
Esek\esek_2.wav,"[ 0.00220227  0.00031514  0.00997996 ... -0.00221221 -0.00271108
 -0.00118311]",8000,donkey,,1.3308985,-1.1001909,0.58295095,-0.29667822,0.144981,0.19385104,0.20465285,-0.013326143,0.039038975,-0.42934617,-0.23085096,-0.103602186,0.023897257,1.555222,-0.99835396,-0.5667873,-1.1666847,-0.08603623,-1.1249334,-1.1410121,-0.63554287,-0.61189055,-0.4841278,0.1923638,-0.6315948,-0.86967087,0.88420624,-1.0282738,-0.35718223,-1.0951433,-0.37021896,0.4797996,0.19052798,0.84307534,-1.1368895,-0.34320694,0.3914981,-1.056116,0.1345621,-0.6195551,-0.3300469,0.45336965,-0.032802198,-0.8096505,0.88283396,0.95762277,0.6267016,-0.47759464,-0.8847195,-0.90091413,-0.288436,0.51149786
Kopek-Part1\dog_68.wav,"[-3.0517578e-05  0.0000000e+00 -3.0517578e-05 ...  1.8310547e-04
  5.7983398e-04  1.5258789e-03]",16000,dog,,0.667225,1.8465372,0.12869218,-1.294288,-0.70978445,-0.058889702,-0.37558243,-2.126561,0.21152318,-0.26619586,1.8005296,-3.8873427,0.45713794,-0.84616494,-0.28503093,-0.9895697,-0.59629893,-0.8430338,-0.80051565,-0.6162658,-0.51419663,-0.56366074,-1.2094169,-0.41559273,-0.14285797,-0.65687203,0.09211611,1.7306463,0.0058332076,-1.7439027,-1.388928,-0.69221133,-0.7478748,-2.1061897,-0.27546564,-0.9899479,0.59952456,-1.8901397,-0.09961393,1.3087037,2.6296232,0.6212721,-0.9620075,-0.07723797,0.31103638,0.14066723,-1.7669991,0.23665413,0.46069485,0.4690704,-2.6342041,0.71955556
Kurbaga\kurbaga_3.wav,"[ 0.00685007 -0.00065839  0.00041767 ... -0.00154623 -0.00041538
 -0.00052709]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Maymun\maymun_22.wav,"[-0.0023681  -0.00056958 -0.00350037 ...  0.00380003 -0.00186779
 -0.00174993]",44100,monkey,,-1.2687286,0.4699263,0.5686913,-1.4666498,1.4971658,-0.38082376,1.3774561,-0.46675065,2.1044967,-1.0172584,0.83133644,-0.2602744,0.25327915,0.23494446,2.0984986,-0.42029983,2.3000753,1.4672927,0.17451017,0.84202373,-0.3473591,1.7787502,-0.071532905,-0.58778393,-0.2995395,-0.56142944,-1.0943873,0.53513473,0.6614082,-0.3803073,2.7281716,-0.36093393,0.8926189,-0.62541395,1.8962483,-0.8937123,0.0042015314,-0.47571298,-0.099016406,-0.8210531,0.052035857,0.6738054,-1.7355531,1.4371749,-0.102064386,1.4328349,-0.63591254,1.6393342,-0.5424559,1.6956223,-0.017103493,0.31986037
Tavuk\tavuk_18.wav,"[-0.00432487 -0.0140121   0.00584739 ... -0.00076213 -0.00168697
  0.00117832]",22050,chicken,,0.6086058,-0.6047772,0.40977883,-0.1471813,-0.26602605,-0.07830629,0.13560489,-0.7664885,-0.060592722,0.23003191,0.6137311,1.139105,0.6684116,2.8080266,0.8742411,-0.08798738,-0.9946009,1.6289911,-0.8614283,-1.3657063,1.3485439,-0.7663408,-0.163071,0.3402713,1.5024483,-0.0088550355,0.88420624,-0.047039714,-0.35718223,-0.11772419,0.24048378,-0.48969096,-0.32057968,-1.3000801,-1.1560186,0.18176411,0.84023005,1.6625686,0.80228925,-1.6468349,0.052035857,0.15022792,0.26590303,-1.6281292,-0.13332932,0.3850279,-2.0123127,0.29904294,0.27182734,0.6864569,1.5759126,1.6891772
Kus-Part1\Kus_49.wav,"[-0.00076294 -0.00140381 -0.00161743 ...  0.00112915  0.00192261
  0.00146484]",44100,bird,,-0.6315155,-1.4890836,-1.4372358,-0.1884725,-0.93624216,-0.5359387,0.53558767,1.6210616,1.7645361,0.8912837,0.2563065,-0.62732893,-2.0654416,0.9366987,-0.07161255,2.0040317,0.6557314,0.031113936,1.0369166,-0.9658707,1.6025946,-0.26281947,0.06996513,0.08567036,0.0928193,0.4018179,0.88420624,-1.761273,-0.35718223,0.65103024,-0.934296,0.55251324,0.045491733,1.6307358,0.7324006,0.27233246,0.44237757,-0.58473766,-1.2397584,-0.03365128,-2.091806,-2.285911,0.05359612,-0.6726921,-0.7432837,1.009713,0.45322037,1.6393342,0.85050356,0.37062237,-1.1487771,-1.386158
Inek\inek_21.wav,"[ 0.00099588  0.00682171 -0.0046455  ... -0.17921865 -0.12657797
 -0.02120222]",8000,cow,,2.0535066,-0.86571455,0.52337974,-0.24884532,-0.038798474,-0.15644035,-0.064709775,-0.36947754,0.026217595,-0.44074342,-0.194462,0.27478853,0.25037447,-0.65425515,-0.059279617,-0.42265347,-1.3486934,0.045554098,-0.5044204,-0.73434395,-0.7010226,-0.9548399,-0.7110173,-0.8472208,-0.9011298,-0.68317044,1.3686708,-0.703187,-0.35718223,-0.896287,-0.934296,-1.2566026,-1.1215417,-1.3246735,-1.1560186,-1.0198404,-0.8722202,0.15119562,0.2360466,1.3511512,0.052035857,0.59720325,0.20097126,-0.27164912,-0.25401086,-0.2983471,-0.45604512,0.36628807,-0.46967077,-0.13976333,0.9520806,0.7375698
Kurbaga\kurbaga_3.wav,"[-0.00258802 -0.00565638  0.00951674 ...  0.00054337  0.00130119
 -0.00100409]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Koyun\koyun_34.wav,"[-0.00242019 -0.00734395 -0.00153416 ...  0.00010297  0.00018939
 -0.00052486]",22255,baby sheep,,-1.9078312,0.69684035,-0.7882797,0.048154462,-0.09551408,-0.8865368,-0.5558062,-0.27370787,-0.6940767,-0.6102583,-0.7727921,-0.13014984,-0.056226645,-0.6259502,-0.21858099,-0.14384033,0.31810403,-0.19466265,-0.13485403,0.38070562,0.13850762,0.63496053,-0.6959898,0.26837164,-0.46598905,-0.52837604,-2.149011,0.571526,-0.5711962,0.19297165,-0.35958076,-0.670794,-0.4232322,-0.38910148,-0.1447711,-0.88972324,-0.61604995,-0.59464103,-0.48958752,-1.3386136,1.0122982,-0.25556895,-0.28916076,-0.48391822,-0.37674293,-0.40938652,-0.14453997,-0.4681257,-0.23833467,-0.5489266,0.08727287,0.23165676
Maymun\maymun_24.wav,"[-1.2207031e-04 -2.1362305e-04 -2.1362305e-04 ... -6.1035156e-05
 -6.1035156e-05 -6.1035156e-05]",11025,monkey,,-2.241008,-0.07493311,0.2401827,-0.0159562,0.01422714,0.5368254,0.4732812,0.0853277,0.44498897,0.13823652,-0.29225743,0.51184726,0.8167552,0.14909758,0.19015539,-0.11957956,-0.62080616,0.06757862,0.8120042,1.2870609,2.3733516,1.6584755,0.79520524,0.52850366,-0.17330515,-0.58617795,-2.1677885,0.6179737,0.21677114,-0.53127164,-0.3607865,0.734257,1.0072916,0.8319025,0.9829846,0.39717513,-0.4049057,-0.10912044,-0.1852224,-1.9129632,0.28578943,0.52222586,-0.07488649,-0.007327887,-0.50032467,-0.20553178,-0.9755174,-0.674963,-0.49245322,-0.18630096,0.49276865,0.27458334
Maymun\maymun_22.wav,[0.00350355 0.00344997 0.00478278 ... 0.00084515 0.00044508 0.00074652],44100,monkey,,-1.2687286,0.4699263,0.5686913,-1.4666498,1.4971658,-0.38082376,1.3774561,-0.46675065,2.1044967,-1.0172584,0.83133644,-0.2602744,0.25327915,0.23494446,2.0984986,-0.42029983,2.3000753,1.4672927,0.17451017,0.84202373,-0.3473591,1.7787502,-0.071532905,-0.58778393,-0.2995395,-0.56142944,-1.0943873,0.53513473,0.6614082,-0.3803073,2.7281716,-0.36093393,0.8926189,-0.62541395,1.8962483,-0.8937123,0.0042015314,-0.47571298,-0.099016406,-0.8210531,0.052035857,0.6738054,-1.7355531,1.4371749,-0.102064386,1.4328349,-0.63591254,1.6393342,-0.5424559,1.6956223,-0.017103493,0.31986037
Inek\inek_21.wav,"[-0.00388092  0.00279185 -0.0059501  ... -0.05577447 -0.11839467
 -0.10134896]",8000,cow,,2.0535066,-0.86571455,0.52337974,-0.24884532,-0.038798474,-0.15644035,-0.064709775,-0.36947754,0.026217595,-0.44074342,-0.194462,0.27478853,0.25037447,-0.65425515,-0.059279617,-0.42265347,-1.3486934,0.045554098,-0.5044204,-0.73434395,-0.7010226,-0.9548399,-0.7110173,-0.8472208,-0.9011298,-0.68317044,1.3686708,-0.703187,-0.35718223,-0.896287,-0.934296,-1.2566026,-1.1215417,-1.3246735,-1.1560186,-1.0198404,-0.8722202,0.15119562,0.2360466,1.3511512,0.052035857,0.59720325,0.20097126,-0.27164912,-0.25401086,-0.2983471,-0.45604512,0.36628807,-0.46967077,-0.13976333,0.9520806,0.7375698
Koyun\koyun_34.wav,"[-5.88488329e-04  7.00424660e-03  1.81785282e-03 ... -9.47623249e-05
 -5.99935163e-04  1.70810148e-05]",22255,baby sheep,,-1.9078312,0.69684035,-0.7882797,0.048154462,-0.09551408,-0.8865368,-0.5558062,-0.27370787,-0.6940767,-0.6102583,-0.7727921,-0.13014984,-0.056226645,-0.6259502,-0.21858099,-0.14384033,0.31810403,-0.19466265,-0.13485403,0.38070562,0.13850762,0.63496053,-0.6959898,0.26837164,-0.46598905,-0.52837604,-2.149011,0.571526,-0.5711962,0.19297165,-0.35958076,-0.670794,-0.4232322,-0.38910148,-0.1447711,-0.88972324,-0.61604995,-0.59464103,-0.48958752,-1.3386136,1.0122982,-0.25556895,-0.28916076,-0.48391822,-0.37674293,-0.40938652,-0.14453997,-0.4681257,-0.23833467,-0.5489266,0.08727287,0.23165676
cats_dogs\dog_barking_79.wav,"[-3.0517578e-05  0.0000000e+00 -6.1035156e-05 ...  0.0000000e+00
 -6.1035156e-05 -3.6621094e-04]",16000,dog,,0.784054,1.3594376,-0.31594878,-1.1201472,-0.6493724,-0.6970336,-0.34927297,-1.6057663,0.8558133,0.21845107,2.2166555,-2.5781026,0.75401735,-0.8443173,-1.0064726,-0.59936166,-0.92321754,-0.42998728,-0.0020705182,-0.41131973,-0.53403306,0.5186553,-0.19745879,-0.101481065,2.0005324,-0.36609685,0.52355397,1.0456194,-1.1554065,-1.3549047,-1.1443646,-0.9593628,-0.17814128,-1.4664128,2.6751895,1.2338711,1.9746686,1.3981872,0.6828037,1.610396,1.8671082,-0.50404197,-0.5527067,-0.4627289,-0.97482675,0.2426373,-1.0831825,1.2170974,0.8057532,1.4943017,-2.011888,0.5491268
Tavuk\tavuk_18.wav,"[ 0.00472557 -0.00290222 -0.00846923 ...  0.00060635  0.00121716
 -0.00023812]",22050,chicken,,0.6086058,-0.6047772,0.40977883,-0.1471813,-0.26602605,-0.07830629,0.13560489,-0.7664885,-0.060592722,0.23003191,0.6137311,1.139105,0.6684116,2.8080266,0.8742411,-0.08798738,-0.9946009,1.6289911,-0.8614283,-1.3657063,1.3485439,-0.7663408,-0.163071,0.3402713,1.5024483,-0.0088550355,0.88420624,-0.047039714,-0.35718223,-0.11772419,0.24048378,-0.48969096,-0.32057968,-1.3000801,-1.1560186,0.18176411,0.84023005,1.6625686,0.80228925,-1.6468349,0.052035857,0.15022792,0.26590303,-1.6281292,-0.13332932,0.3850279,-2.0123127,0.29904294,0.27182734,0.6864569,1.5759126,1.6891772
Maymun\maymun_22.wav,"[ 1.51051821e-03 -4.92350662e-03  3.63101088e-05 ... -9.41901567e-04
  2.02473970e-03  2.10454026e-03]",44100,monkey,,-1.2687286,0.4699263,0.5686913,-1.4666498,1.4971658,-0.38082376,1.3774561,-0.46675065,2.1044967,-1.0172584,0.83133644,-0.2602744,0.25327915,0.23494446,2.0984986,-0.42029983,2.3000753,1.4672927,0.17451017,0.84202373,-0.3473591,1.7787502,-0.071532905,-0.58778393,-0.2995395,-0.56142944,-1.0943873,0.53513473,0.6614082,-0.3803073,2.7281716,-0.36093393,0.8926189,-0.62541395,1.8962483,-0.8937123,0.0042015314,-0.47571298,-0.099016406,-0.8210531,0.052035857,0.6738054,-1.7355531,1.4371749,-0.102064386,1.4328349,-0.63591254,1.6393342,-0.5424559,1.6956223,-0.017103493,0.31986037
Aslan\aslan_1.wav,"[-0.00459775 -0.00023409  0.00312535 ...  0.00265804  0.00074813
 -0.00014347]",22050,lion,,0.6210768,-0.56442916,2.5550597,0.4286891,0.35276392,2.3676114,1.6211036,-1.1059246,1.0939512,-1.0923113,1.7412623,-1.0805963,2.0482821,-0.54234517,-1.3208071,-0.5155358,-0.6375241,-0.005042414,0.40676555,-0.28058413,1.6265424,-0.16681215,0.21703188,0.05783468,-0.5887005,-0.78342456,0.34876677,-1.218118,2.5799234,-0.042012095,0.34391317,2.3671477,1.0938832,-0.9344926,0.3875599,-1.0478058,0.8868131,-1.2681605,0.72781724,0.9004675,0.28526285,1.8681339,0.7378935,0.36462653,1.454253,1.3583052,-2.2266846,1.213325,-0.8670988,1.1757239,-0.7570185,2.1156838
songs\bird_common_redstart_76761.flac,"[ 0.0000000e+00 -3.0517578e-05  0.0000000e+00 ...  1.8310547e-04
  2.1362305e-04 -9.1552734e-05]",44100,bird,common_redstart,-0.62139666,0.90553135,0.39094648,1.6370267,-0.9085223,1.8288009,-2.0475366,1.6057897,-1.4147221,0.9513922,-0.48633558,0.8892015,-0.31166494,-0.72651404,-1.0429287,-1.3779786,-0.8581266,-0.75911146,-1.0464872,-0.67404604,-0.9382621,-0.68213,-0.7648498,-0.3641899,-0.94428796,0.13323218,-1.2150462,0.20348065,-0.43465808,0.79572934,-0.794239,1.2584307,-0.97628295,0.7033208,-1.1524677,0.0010214247,-0.81506884,-0.18594171,-0.14364688,-1.4030246,0.35897392,1.020933,0.7766025,-0.17093205,1.8514224,-1.2750343,1.3128005,-0.45829734,1.057331,-0.36690247,1.1367444,-0.66511935
Esek\esek_2.wav,"[ 1.19353465e-03  5.06685451e-03  3.55119662e-03 ...  7.73572325e-04
  2.27124054e-05 -1.21953788e-03]",8000,donkey,,1.3308985,-1.1001909,0.58295095,-0.29667822,0.144981,0.19385104,0.20465285,-0.013326143,0.039038975,-0.42934617,-0.23085096,-0.103602186,0.023897257,1.555222,-0.99835396,-0.5667873,-1.1666847,-0.08603623,-1.1249334,-1.1410121,-0.63554287,-0.61189055,-0.4841278,0.1923638,-0.6315948,-0.86967087,0.88420624,-1.0282738,-0.35718223,-1.0951433,-0.37021896,0.4797996,0.19052798,0.84307534,-1.1368895,-0.34320694,0.3914981,-1.056116,0.1345621,-0.6195551,-0.3300469,0.45336965,-0.032802198,-0.8096505,0.88283396,0.95762277,0.6267016,-0.47759464,-0.8847195,-0.90091413,-0.288436,0.51149786
Kurbaga\kurbaga_3.wav,"[-6.28192583e-03  8.72728237e-04 -6.72744491e-03 ...  7.62609244e-05
 -6.52132586e-04 -1.52617663e-03]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Maymun\maymun_22.wav,"[-0.00203197  0.00119439 -0.00407014 ...  0.00249955 -0.00214615
 -0.00090964]",44100,monkey,,-1.2687286,0.4699263,0.5686913,-1.4666498,1.4971658,-0.38082376,1.3774561,-0.46675065,2.1044967,-1.0172584,0.83133644,-0.2602744,0.25327915,0.23494446,2.0984986,-0.42029983,2.3000753,1.4672927,0.17451017,0.84202373,-0.3473591,1.7787502,-0.071532905,-0.58778393,-0.2995395,-0.56142944,-1.0943873,0.53513473,0.6614082,-0.3803073,2.7281716,-0.36093393,0.8926189,-0.62541395,1.8962483,-0.8937123,0.0042015314,-0.47571298,-0.099016406,-0.8210531,0.052035857,0.6738054,-1.7355531,1.4371749,-0.102064386,1.4328349,-0.63591254,1.6393342,-0.5424559,1.6956223,-0.017103493,0.31986037
Kurbaga\kurbaga_3.wav,"[ 0.00970577  0.00240922  0.00248565 ... -0.00061474 -0.00017419
  0.0005793 ]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
cats_dogs\dog_barking_103.wav,"[-7.0190430e-04 -6.1035156e-05 -1.0681152e-03 ... -1.8310547e-03
 -2.2888184e-03 -3.6315918e-03]",16000,dog,,1.4726006,-0.45062056,0.29001415,-0.78026366,-0.23918898,0.028073693,-0.22414352,0.4836492,0.36771545,0.1458075,-0.6765787,0.0026070876,-0.20776628,0.31132442,1.249329,0.35540465,2.0551279,0.99706113,-0.25056177,1.4103005,0.79244536,0.035953067,0.38730067,0.35737693,-0.8271302,-0.98379946,0.88420624,0.5703184,-0.35718223,-0.74333966,-0.57965714,0.046607494,-0.33777243,1.6961154,1.437595,1.1962281,-1.0545175,-0.23650204,-0.82727927,0.88699335,0.052035857,-0.6217403,-2.4823575,-0.98257416,-0.22372282,-2.2084205,1.3097056,-0.40105343,0.8372809,-1.1308881,0.1599796,0.26862407
Aslan\aslan_1.wav,"[-2.63921250e-05  8.93192297e-03  7.04756841e-03 ...  1.38575841e-03
 -1.85853809e-03  1.64986311e-03]",22050,lion,,0.6210768,-0.56442916,2.5550597,0.4286891,0.35276392,2.3676114,1.6211036,-1.1059246,1.0939512,-1.0923113,1.7412623,-1.0805963,2.0482821,-0.54234517,-1.3208071,-0.5155358,-0.6375241,-0.005042414,0.40676555,-0.28058413,1.6265424,-0.16681215,0.21703188,0.05783468,-0.5887005,-0.78342456,0.34876677,-1.218118,2.5799234,-0.042012095,0.34391317,2.3671477,1.0938832,-0.9344926,0.3875599,-1.0478058,0.8868131,-1.2681605,0.72781724,0.9004675,0.28526285,1.8681339,0.7378935,0.36462653,1.454253,1.3583052,-2.2266846,1.213325,-0.8670988,1.1757239,-0.7570185,2.1156838
Kopek-Part2\dog_198.wav,"[-0.00219116 -0.00448992  0.0004706  ...  0.01707585  0.01887928
  0.01705941]",11025,dog,,0.8666767,-0.0687548,-1.2908468,-0.92266005,-0.932614,0.075322695,0.38938636,-0.09459195,1.7955363,0.5258814,0.33487272,1.6117542,1.0675576,-0.099493854,0.2720206,1.0286484,-0.2588242,0.55479366,0.1674619,0.018984439,0.19865291,1.4746099,0.0946367,0.63059044,0.69334865,1.0646548,0.88420624,0.00920849,-0.35718223,-0.741038,-0.20158151,0.6646896,0.25847882,0.46540406,3.5533497,0.12296725,0.69649374,1.6110367,1.4588375,0.7119064,0.052035857,-0.7703124,-0.729207,-0.6661324,-0.1424174,0.13948095,-0.21692643,1.268471,0.34550568,-0.23596673,0.70668095,0.54016066
